start_node_id,end_node_id,rel_type,link,status,start_date,end_date,source_id
11010138,10127738,intermediary_of,intermediary of,,,,Panama Papers
11010138,10127775,intermediary_of,intermediary of,,,,Panama Papers
11010138,10129016,intermediary_of,intermediary of,,,,Panama Papers
11010200,10059457,intermediary_of,intermediary of,,,,Panama Papers
11010209,10061808,intermediary_of,intermediary of,,,,Panama Papers
11010209,10067300,intermediary_of,intermediary of,,,,Panama Papers
11010209,10071922,intermediary_of,intermediary of,,,,Panama Papers
11010209,10075012,intermediary_of,intermediary of,,,,Panama Papers
11010318,10121488,intermediary_of,intermediary of,,,,Panama Papers
11010318,10130279,intermediary_of,intermediary of,,,,Panama Papers
11010318,10159679,intermediary_of,intermediary of,,,,Panama Papers
11010318,10208270,intermediary_of,intermediary of,,,,Panama Papers
11010363,10188456,intermediary_of,intermediary of,,,,Panama Papers
11010386,10197318,intermediary_of,intermediary of,,,,Panama Papers
11010457,10070479,intermediary_of,intermediary of,,,,Panama Papers
11010457,10074778,intermediary_of,intermediary of,,,,Panama Papers
11010457,10076723,intermediary_of,intermediary of,,,,Panama Papers
11010457,10083112,intermediary_of,intermediary of,,,,Panama Papers
11010457,10086798,intermediary_of,intermediary of,,,,Panama Papers
11010457,10092615,intermediary_of,intermediary of,,,,Panama Papers
11010457,10095129,intermediary_of,intermediary of,,,,Panama Papers
11010457,10099778,intermediary_of,intermediary of,,,,Panama Papers
11010457,10120493,intermediary_of,intermediary of,,,,Panama Papers
11010457,10126801,intermediary_of,intermediary of,,,,Panama Papers
11010457,10128552,intermediary_of,intermediary of,,,,Panama Papers
11010457,10130935,intermediary_of,intermediary of,,,,Panama Papers
11010457,10134363,intermediary_of,intermediary of,,,,Panama Papers
11010457,10139540,intermediary_of,intermediary of,,,,Panama Papers
11010457,10144279,intermediary_of,intermediary of,,,,Panama Papers
11010457,10150482,intermediary_of,intermediary of,,,,Panama Papers
11010457,10154782,intermediary_of,intermediary of,,,,Panama Papers
11010457,10209128,intermediary_of,intermediary of,,,,Panama Papers
11010497,10057269,intermediary_of,intermediary of,,,,Panama Papers
11010528,10099800,intermediary_of,intermediary of,,,,Panama Papers
11010528,10204927,intermediary_of,intermediary of,,,,Panama Papers
11010532,10009957,intermediary_of,intermediary of,,,,Panama Papers
11010532,10033709,intermediary_of,intermediary of,,,,Panama Papers
11010532,10044947,intermediary_of,intermediary of,,,,Panama Papers
11010532,10046905,intermediary_of,intermediary of,,,,Panama Papers
11010532,10174871,intermediary_of,intermediary of,,,,Panama Papers
11010663,10198330,intermediary_of,intermediary of,,,,Panama Papers
11010804,10081830,intermediary_of,intermediary of,,,,Panama Papers
11010804,10082081,intermediary_of,intermediary of,,,,Panama Papers
11010804,10082882,intermediary_of,intermediary of,,,,Panama Papers
11010804,10176679,intermediary_of,intermediary of,,,,Panama Papers
11010819,10093261,intermediary_of,intermediary of,,,,Panama Papers
11010829,10018442,intermediary_of,intermediary of,,,,Panama Papers
11010829,10040922,intermediary_of,intermediary of,,,,Panama Papers
11010829,10088715,intermediary_of,intermediary of,,,,Panama Papers
11010829,10090427,intermediary_of,intermediary of,,,,Panama Papers
11010987,10013252,intermediary_of,intermediary of,,,,Panama Papers
11010987,10117801,intermediary_of,intermediary of,,,,Panama Papers
11010987,10177049,intermediary_of,intermediary of,,,,Panama Papers
11010987,10180713,intermediary_of,intermediary of,,,,Panama Papers
11011029,10093858,intermediary_of,intermediary of,,,,Panama Papers
11011029,10115547,intermediary_of,intermediary of,,,,Panama Papers
11011029,10133766,intermediary_of,intermediary of,,,,Panama Papers
11011029,10135369,intermediary_of,intermediary of,,,,Panama Papers
11011029,10184765,intermediary_of,intermediary of,,,,Panama Papers
11011029,10185757,intermediary_of,intermediary of,,,,Panama Papers
11011076,10058438,intermediary_of,intermediary of,,,,Panama Papers
11011134,10034806,intermediary_of,intermediary of,,,,Panama Papers
11011296,10012168,intermediary_of,intermediary of,,,,Panama Papers
11011296,10167394,intermediary_of,intermediary of,,,,Panama Papers
11011427,10019283,intermediary_of,intermediary of,,,,Panama Papers
11011427,10019315,intermediary_of,intermediary of,,,,Panama Papers
11011427,10019894,intermediary_of,intermediary of,,,,Panama Papers
11011427,10028429,intermediary_of,intermediary of,,,,Panama Papers
11011427,10127014,intermediary_of,intermediary of,,,,Panama Papers
11011427,10131072,intermediary_of,intermediary of,,,,Panama Papers
11011427,10133951,intermediary_of,intermediary of,,,,Panama Papers
11011427,10134596,intermediary_of,intermediary of,,,,Panama Papers
11011427,10135639,intermediary_of,intermediary of,,,,Panama Papers
11011427,10139031,intermediary_of,intermediary of,,,,Panama Papers
11011427,10139934,intermediary_of,intermediary of,,,,Panama Papers
11011427,10140026,intermediary_of,intermediary of,,,,Panama Papers
11011427,10141057,intermediary_of,intermediary of,,,,Panama Papers
11011427,10142248,intermediary_of,intermediary of,,,,Panama Papers
11011427,10145912,intermediary_of,intermediary of,,,,Panama Papers
11011427,10147146,intermediary_of,intermediary of,,,,Panama Papers
11011427,10147536,intermediary_of,intermediary of,,,,Panama Papers
11011427,10149214,intermediary_of,intermediary of,,,,Panama Papers
11011427,10151125,intermediary_of,intermediary of,,,,Panama Papers
11011427,10156082,intermediary_of,intermediary of,,,,Panama Papers
11011427,10157003,intermediary_of,intermediary of,,,,Panama Papers
11011427,10207136,intermediary_of,intermediary of,,,,Panama Papers
11011427,10207928,intermediary_of,intermediary of,,,,Panama Papers
11011427,10214042,intermediary_of,intermediary of,,,,Panama Papers
11011427,10214332,intermediary_of,intermediary of,,,,Panama Papers
11011617,10126733,intermediary_of,intermediary of,,,,Panama Papers
11011617,10161319,intermediary_of,intermediary of,,,,Panama Papers
11011617,10163934,intermediary_of,intermediary of,,,,Panama Papers
11011622,10035295,intermediary_of,intermediary of,,,,Panama Papers
11011622,10085507,intermediary_of,intermediary of,,,,Panama Papers
11011622,10092506,intermediary_of,intermediary of,,,,Panama Papers
11011631,10039926,intermediary_of,intermediary of,,,,Panama Papers
11011631,10129602,intermediary_of,intermediary of,,,,Panama Papers
11011631,10178898,intermediary_of,intermediary of,,,,Panama Papers
11011631,10184445,intermediary_of,intermediary of,,,,Panama Papers
11011631,10186724,intermediary_of,intermediary of,,,,Panama Papers
11011731,10061924,intermediary_of,intermediary of,,,,Panama Papers
11011731,10099407,intermediary_of,intermediary of,,,,Panama Papers
11011731,10109614,intermediary_of,intermediary of,,,,Panama Papers
11011732,10162816,intermediary_of,intermediary of,,,,Panama Papers
11011732,10163954,intermediary_of,intermediary of,,,,Panama Papers
11011757,10072338,intermediary_of,intermediary of,,,,Panama Papers
11011820,10009594,intermediary_of,intermediary of,,,,Panama Papers
11011849,10194099,intermediary_of,intermediary of,,,,Panama Papers
11011995,10196715,intermediary_of,intermediary of,,,,Panama Papers
11012037,10003667,intermediary_of,intermediary of,,,,Panama Papers
11012037,10005685,intermediary_of,intermediary of,,,,Panama Papers
11012037,10008998,intermediary_of,intermediary of,,,,Panama Papers
11012037,10009366,intermediary_of,intermediary of,,,,Panama Papers
11012037,10012001,intermediary_of,intermediary of,,,,Panama Papers
11012037,10012442,intermediary_of,intermediary of,,,,Panama Papers
11012037,10013818,intermediary_of,intermediary of,,,,Panama Papers
11012037,10014081,intermediary_of,intermediary of,,,,Panama Papers
11012037,10014925,intermediary_of,intermediary of,,,,Panama Papers
11012037,10015159,intermediary_of,intermediary of,,,,Panama Papers
11012037,10015666,intermediary_of,intermediary of,,,,Panama Papers
11012037,10017138,intermediary_of,intermediary of,,,,Panama Papers
11012037,10017820,intermediary_of,intermediary of,,,,Panama Papers
11012037,10017942,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018114,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018234,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018611,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018717,intermediary_of,intermediary of,,,,Panama Papers
11012037,10018954,intermediary_of,intermediary of,,,,Panama Papers
11012037,10020133,intermediary_of,intermediary of,,,,Panama Papers
11012037,10020338,intermediary_of,intermediary of,,,,Panama Papers
11012037,10020657,intermediary_of,intermediary of,,,,Panama Papers
11012037,10020752,intermediary_of,intermediary of,,,,Panama Papers
11012037,10021591,intermediary_of,intermediary of,,,,Panama Papers
11012037,10021680,intermediary_of,intermediary of,,,,Panama Papers
11012037,10021814,intermediary_of,intermediary of,,,,Panama Papers
11012037,10022021,intermediary_of,intermediary of,,,,Panama Papers
11012037,10023125,intermediary_of,intermediary of,,,,Panama Papers
11012037,10023491,intermediary_of,intermediary of,,,,Panama Papers
11012037,10023664,intermediary_of,intermediary of,,,,Panama Papers
11012037,10023916,intermediary_of,intermediary of,,,,Panama Papers
11012037,10024125,intermediary_of,intermediary of,,,,Panama Papers
11012037,10024674,intermediary_of,intermediary of,,,,Panama Papers
11012037,10024894,intermediary_of,intermediary of,,,,Panama Papers
11012037,10028061,intermediary_of,intermediary of,,,,Panama Papers
11012037,10028065,intermediary_of,intermediary of,,,,Panama Papers
11012037,10029800,intermediary_of,intermediary of,,,,Panama Papers
11012037,10031518,intermediary_of,intermediary of,,,,Panama Papers
11012037,10032610,intermediary_of,intermediary of,,,,Panama Papers
11012037,10033119,intermediary_of,intermediary of,,,,Panama Papers
11012037,10033799,intermediary_of,intermediary of,,,,Panama Papers
11012037,10033966,intermediary_of,intermediary of,,,,Panama Papers
11012037,10033992,intermediary_of,intermediary of,,,,Panama Papers
11012037,10034015,intermediary_of,intermediary of,,,,Panama Papers
11012037,10034688,intermediary_of,intermediary of,,,,Panama Papers
11012037,10034755,intermediary_of,intermediary of,,,,Panama Papers
11012037,10035248,intermediary_of,intermediary of,,,,Panama Papers
11012037,10035419,intermediary_of,intermediary of,,,,Panama Papers
11012037,10036092,intermediary_of,intermediary of,,,,Panama Papers
11012037,10036281,intermediary_of,intermediary of,,,,Panama Papers
11012037,10036303,intermediary_of,intermediary of,,,,Panama Papers
11012037,10036530,intermediary_of,intermediary of,,,,Panama Papers
11012037,10036783,intermediary_of,intermediary of,,,,Panama Papers
11012037,10037490,intermediary_of,intermediary of,,,,Panama Papers
11012037,10037690,intermediary_of,intermediary of,,,,Panama Papers
11012037,10037939,intermediary_of,intermediary of,,,,Panama Papers
11012037,10037976,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038055,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038164,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038449,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038604,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038640,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038856,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038936,intermediary_of,intermediary of,,,,Panama Papers
11012037,10038988,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039081,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039179,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039304,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039458,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039630,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039753,intermediary_of,intermediary of,,,,Panama Papers
11012037,10039965,intermediary_of,intermediary of,,,,Panama Papers
11012037,10040218,intermediary_of,intermediary of,,,,Panama Papers
11012037,10040831,intermediary_of,intermediary of,,,,Panama Papers
11012037,10041380,intermediary_of,intermediary of,,,,Panama Papers
11012037,10042349,intermediary_of,intermediary of,,,,Panama Papers
11012037,10042355,intermediary_of,intermediary of,,,,Panama Papers
11012037,10042565,intermediary_of,intermediary of,,,,Panama Papers
11012037,10042875,intermediary_of,intermediary of,,,,Panama Papers
11012037,10043570,intermediary_of,intermediary of,,,,Panama Papers
11012037,10043992,intermediary_of,intermediary of,,,,Panama Papers
11012037,10044490,intermediary_of,intermediary of,,,,Panama Papers
11012037,10044523,intermediary_of,intermediary of,,,,Panama Papers
11012037,10045159,intermediary_of,intermediary of,,,,Panama Papers
11012037,10045532,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046000,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046211,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046217,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046297,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046397,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046408,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046497,intermediary_of,intermediary of,,,,Panama Papers
11012037,10046516,intermediary_of,intermediary of,,,,Panama Papers
11012037,10047449,intermediary_of,intermediary of,,,,Panama Papers
11012037,10048111,intermediary_of,intermediary of,,,,Panama Papers
11012037,10049522,intermediary_of,intermediary of,,,,Panama Papers
11012037,10050250,intermediary_of,intermediary of,,,,Panama Papers
11012037,10050256,intermediary_of,intermediary of,,,,Panama Papers
11012037,10050477,intermediary_of,intermediary of,,,,Panama Papers
11012037,10051213,intermediary_of,intermediary of,,,,Panama Papers
11012037,10051715,intermediary_of,intermediary of,,,,Panama Papers
11012037,10053014,intermediary_of,intermediary of,,,,Panama Papers
11012037,10055146,intermediary_of,intermediary of,,,,Panama Papers
11012037,10061901,intermediary_of,intermediary of,,,,Panama Papers
11012037,10067341,intermediary_of,intermediary of,,,,Panama Papers
11012037,10068492,intermediary_of,intermediary of,,,,Panama Papers
11012037,10071020,intermediary_of,intermediary of,,,,Panama Papers
11012037,10071504,intermediary_of,intermediary of,,,,Panama Papers
11012037,10072632,intermediary_of,intermediary of,,,,Panama Papers
11012037,10072909,intermediary_of,intermediary of,,,,Panama Papers
11012037,10073095,intermediary_of,intermediary of,,,,Panama Papers
11012037,10073419,intermediary_of,intermediary of,,,,Panama Papers
11012037,10074951,intermediary_of,intermediary of,,,,Panama Papers
11012037,10075029,intermediary_of,intermediary of,,,,Panama Papers
11012037,10075030,intermediary_of,intermediary of,,,,Panama Papers
11012037,10075076,intermediary_of,intermediary of,,,,Panama Papers
11012037,10075635,intermediary_of,intermediary of,,,,Panama Papers
11012037,10076217,intermediary_of,intermediary of,,,,Panama Papers
11012037,10076613,intermediary_of,intermediary of,,,,Panama Papers
11012037,10077238,intermediary_of,intermediary of,,,,Panama Papers
11012037,10077493,intermediary_of,intermediary of,,,,Panama Papers
11012037,10078834,intermediary_of,intermediary of,,,,Panama Papers
11012037,10078867,intermediary_of,intermediary of,,,,Panama Papers
11012037,10079211,intermediary_of,intermediary of,,,,Panama Papers
11012037,10079533,intermediary_of,intermediary of,,,,Panama Papers
11012037,10079730,intermediary_of,intermediary of,,,,Panama Papers
11012037,10079794,intermediary_of,intermediary of,,,,Panama Papers
11012037,10081153,intermediary_of,intermediary of,,,,Panama Papers
11012037,10082204,intermediary_of,intermediary of,,,,Panama Papers
11012037,10083423,intermediary_of,intermediary of,,,,Panama Papers
11012037,10083558,intermediary_of,intermediary of,,,,Panama Papers
11012037,10083869,intermediary_of,intermediary of,,,,Panama Papers
11012037,10085342,intermediary_of,intermediary of,,,,Panama Papers
11012037,10085689,intermediary_of,intermediary of,,,,Panama Papers
11012037,10085977,intermediary_of,intermediary of,,,,Panama Papers
11012037,10086424,intermediary_of,intermediary of,,,,Panama Papers
11012037,10086898,intermediary_of,intermediary of,,,,Panama Papers
11012037,10087027,intermediary_of,intermediary of,,,,Panama Papers
11012037,10087058,intermediary_of,intermediary of,,,,Panama Papers
11012037,10088444,intermediary_of,intermediary of,,,,Panama Papers
11012037,10090463,intermediary_of,intermediary of,,,,Panama Papers
11012037,10090579,intermediary_of,intermediary of,,,,Panama Papers
11012037,10091490,intermediary_of,intermediary of,,,,Panama Papers
11012037,10091946,intermediary_of,intermediary of,,,,Panama Papers
11012037,10092015,intermediary_of,intermediary of,,,,Panama Papers
11012037,10092093,intermediary_of,intermediary of,,,,Panama Papers
11012037,10094096,intermediary_of,intermediary of,,,,Panama Papers
11012037,10095136,intermediary_of,intermediary of,,,,Panama Papers
11012037,10095147,intermediary_of,intermediary of,,,,Panama Papers
11012037,10095210,intermediary_of,intermediary of,,,,Panama Papers
11012037,10095766,intermediary_of,intermediary of,,,,Panama Papers
11012037,10096494,intermediary_of,intermediary of,,,,Panama Papers
11012037,10097957,intermediary_of,intermediary of,,,,Panama Papers
11012037,10099252,intermediary_of,intermediary of,,,,Panama Papers
11012037,10099848,intermediary_of,intermediary of,,,,Panama Papers
11012037,10100143,intermediary_of,intermediary of,,,,Panama Papers
11012037,10100247,intermediary_of,intermediary of,,,,Panama Papers
11012037,10101012,intermediary_of,intermediary of,,,,Panama Papers
11012037,10101515,intermediary_of,intermediary of,,,,Panama Papers
11012037,10102911,intermediary_of,intermediary of,,,,Panama Papers
11012037,10102947,intermediary_of,intermediary of,,,,Panama Papers
11012037,10103006,intermediary_of,intermediary of,,,,Panama Papers
11012037,10103640,intermediary_of,intermediary of,,,,Panama Papers
11012037,10104075,intermediary_of,intermediary of,,,,Panama Papers
11012037,10104652,intermediary_of,intermediary of,,,,Panama Papers
11012037,10111066,intermediary_of,intermediary of,,,,Panama Papers
11012037,10127069,intermediary_of,intermediary of,,,,Panama Papers
11012037,10129635,intermediary_of,intermediary of,,,,Panama Papers
11012037,10130394,intermediary_of,intermediary of,,,,Panama Papers
11012037,10165646,intermediary_of,intermediary of,,,,Panama Papers
11012037,10166165,intermediary_of,intermediary of,,,,Panama Papers
11012037,10173700,intermediary_of,intermediary of,,,,Panama Papers
11012037,10175064,intermediary_of,intermediary of,,,,Panama Papers
11012037,10180782,intermediary_of,intermediary of,,,,Panama Papers
11012037,10181778,intermediary_of,intermediary of,,,,Panama Papers
11012037,10184515,intermediary_of,intermediary of,,,,Panama Papers
11012037,10188753,intermediary_of,intermediary of,,,,Panama Papers
11012037,10188933,intermediary_of,intermediary of,,,,Panama Papers
11012037,10189514,intermediary_of,intermediary of,,,,Panama Papers
11012037,10192518,intermediary_of,intermediary of,,,,Panama Papers
11012037,10193285,intermediary_of,intermediary of,,,,Panama Papers
11012037,10194649,intermediary_of,intermediary of,,,,Panama Papers
11012037,10195892,intermediary_of,intermediary of,,,,Panama Papers
11012037,10198631,intermediary_of,intermediary of,,,,Panama Papers
11012037,10199161,intermediary_of,intermediary of,,,,Panama Papers
11012037,10200732,intermediary_of,intermediary of,,,,Panama Papers
11012037,10200768,intermediary_of,intermediary of,,,,Panama Papers
11012037,10201346,intermediary_of,intermediary of,,,,Panama Papers
11012037,10201565,intermediary_of,intermediary of,,,,Panama Papers
11012037,10202214,intermediary_of,intermediary of,,,,Panama Papers
11012037,10202371,intermediary_of,intermediary of,,,,Panama Papers
11012037,10203175,intermediary_of,intermediary of,,,,Panama Papers
11012037,10203364,intermediary_of,intermediary of,,,,Panama Papers
11012037,10203365,intermediary_of,intermediary of,,,,Panama Papers
11012037,10204258,intermediary_of,intermediary of,,,,Panama Papers
11012037,10205354,intermediary_of,intermediary of,,,,Panama Papers
11012037,10206334,intermediary_of,intermediary of,,,,Panama Papers
11012037,10207083,intermediary_of,intermediary of,,,,Panama Papers
11012037,10208545,intermediary_of,intermediary of,,,,Panama Papers
11012050,10027941,intermediary_of,intermediary of,,,,Panama Papers
11012240,10085857,intermediary_of,intermediary of,,,,Panama Papers
11012240,10095879,intermediary_of,intermediary of,,,,Panama Papers
11012263,10078306,intermediary_of,intermediary of,,,,Panama Papers
11012452,10079088,intermediary_of,intermediary of,,,,Panama Papers
11012542,10199107,intermediary_of,intermediary of,,,,Panama Papers
11013117,10053138,intermediary_of,intermediary of,,,,Panama Papers
11013240,10148805,intermediary_of,intermediary of,,,,Panama Papers
11013240,10207965,intermediary_of,intermediary of,,,,Panama Papers
11013270,10014450,intermediary_of,intermediary of,,,,Panama Papers
11013270,10014806,intermediary_of,intermediary of,,,,Panama Papers
11013282,10193048,intermediary_of,intermediary of,,,,Panama Papers
11013322,10086130,intermediary_of,intermediary of,,,,Panama Papers
11013406,10214010,intermediary_of,intermediary of,,,,Panama Papers
11013679,10147420,intermediary_of,intermediary of,,,,Panama Papers
11013679,10183867,intermediary_of,intermediary of,,,,Panama Papers
11013679,10184111,intermediary_of,intermediary of,,,,Panama Papers
11013794,10063327,intermediary_of,intermediary of,,,,Panama Papers
11013794,10076528,intermediary_of,intermediary of,,,,Panama Papers
11013794,10159834,intermediary_of,intermediary of,,,,Panama Papers
11013794,10204619,intermediary_of,intermediary of,,,,Panama Papers
12000678,10176196,officer_of,shareholder of,,29-AUG-1995,,Panama Papers
12000698,10191162,officer_of,shareholder of,,28-NOV-2005,13-JUL-2011,Panama Papers
12000734,10186107,officer_of,shareholder of,,29-FEB-2008,,Panama Papers
12000814,10098376,officer_of,shareholder of,,20-DEC-2001,,Panama Papers
12000814,10103483,officer_of,shareholder of,,14-MAY-2003,27-APR-2006,Panama Papers
12000858,10105308,officer_of,shareholder of,,12-JUL-2004,,Panama Papers
12000918,10211246,officer_of,shareholder of,,06-JAN-1999,24-NOV-2010,Panama Papers
12001085,10128091,officer_of,shareholder of,,15-MAY-2008,,Panama Papers
12001163,10121298,officer_of,shareholder of,,21-MAR-2007,01-AUG-2007,Panama Papers
12001303,10125188,officer_of,shareholder of,,11-JUL-2011,,Panama Papers
12001533,10103669,officer_of,shareholder of,,14-JUL-2003,13-FEB-2009,Panama Papers
12001550,10054636,officer_of,shareholder of,,18-MAR-2008,,Panama Papers
12002189,10093790,officer_of,shareholder of,,05-APR-2006,,Panama Papers
12002189,10202161,officer_of,shareholder of,,03-APR-2003,,Panama Papers
12002189,10202161,officer_of,shareholder of,,27-OCT-2004,,Panama Papers
12002211,10099026,officer_of,shareholder of,,15-NOV-2002,13-FEB-2009,Panama Papers
12002222,10100668,officer_of,shareholder of,,08-OCT-2003,14-DEC-2007,Panama Papers
12003075,10115563,officer_of,shareholder of,,24-NOV-2004,,Panama Papers
12003566,10088744,officer_of,shareholder of,,08-NOV-2000,14-DEC-2004,Panama Papers
12004854,10041349,officer_of,shareholder of,,15-OCT-2003,,Panama Papers
12004880,10072504,officer_of,shareholder of,,10-DEC-1996,,Panama Papers
12005274,10162598,officer_of,shareholder of,,20-APR-2010,01-SEP-2011,Panama Papers
12005277,10162598,officer_of,shareholder of,,20-APR-2010,01-SEP-2011,Panama Papers
12005540,10207353,officer_of,shareholder of,,09-JUL-2013,,Panama Papers
12005667,10027989,officer_of,shareholder of,,18-JAN-2007,,Panama Papers
12006122,10049173,officer_of,shareholder of,,24-APR-2008,,Panama Papers
12006679,10010391,officer_of,shareholder of,,23-MAR-2009,26-SEP-2011,Panama Papers
12007221,10037890,officer_of,shareholder of,,30-MAR-2005,,Panama Papers
12007595,10166232,officer_of,shareholder of,,,,Panama Papers
12007599,10166232,officer_of,shareholder of,,,,Panama Papers
12007978,10041106,officer_of,shareholder of,,11-APR-2008,,Panama Papers
12008150,10043244,officer_of,shareholder of,,13-JUL-2005,,Panama Papers
12008569,10041106,officer_of,shareholder of,,11-APR-2008,,Panama Papers
12008729,10032403,officer_of,shareholder of,,04-FEB-2005,,Panama Papers
12008880,10163797,officer_of,shareholder of,,11-OCT-2012,,Panama Papers
12009691,10041380,officer_of,shareholder of,,22-MAR-2006,,Panama Papers
12009796,10038748,officer_of,shareholder of,,13-JUL-2004,,Panama Papers
12010177,10047813,officer_of,shareholder of,,13-FEB-2006,,Panama Papers
12012870,10000104,officer_of,shareholder of,,27-OCT-2006,24-APR-2007,Panama Papers
12014371,10106518,officer_of,shareholder of,,29-DEC-2004,30-MAR-2006,Panama Papers
12014902,10074565,officer_of,shareholder of,,01-APR-2003,29-MAR-2004,Panama Papers
12014902,10199093,officer_of,shareholder of,,01-APR-2003,09-FEB-2004,Panama Papers
12014936,10106216,officer_of,shareholder of,,12-JUL-2004,,Panama Papers
12015169,10092507,officer_of,shareholder of,,22-SEP-2004,,Panama Papers
12015238,10090164,officer_of,shareholder of,,05-MAR-2001,,Panama Papers
12015388,10085718,officer_of,shareholder of,,01-NOV-2000,,Panama Papers
12015706,10079552,officer_of,shareholder of,,08-SEP-2000,30-DEC-2009,Panama Papers
12015771,10079552,officer_of,shareholder of,,10-DEC-1998,30-DEC-2009,Panama Papers
12015775,10077262,officer_of,shareholder of,,12-NOV-1998,17-JAN-2006,Panama Papers
12015918,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12015942,10034812,officer_of,shareholder of,,12-NOV-1996,13-SEP-2004,Panama Papers
12015962,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12015996,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12016023,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12016028,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12016035,10079552,officer_of,shareholder of,,08-JUL-1999,30-DEC-2009,Panama Papers
12016045,10079552,officer_of,shareholder of,,28-SEP-1999,30-DEC-2009,Panama Papers
12016057,10079552,officer_of,shareholder of,,02-AUG-2000,30-DEC-2009,Panama Papers
12016072,10079552,officer_of,shareholder of,,08-SEP-2000,30-DEC-2009,Panama Papers
12016246,10200903,officer_of,shareholder of,,09-SEP-2005,,Panama Papers
12016318,10099349,officer_of,shareholder of,,04-MAR-2002,01-JUN-2006,Panama Papers
12016556,10079552,officer_of,shareholder of,,02-AUG-2000,30-DEC-2009,Panama Papers
12016938,10041476,officer_of,shareholder of,,02-SEP-2002,,Panama Papers
12017249,10026266,officer_of,shareholder of,,01-FEB-2006,,Panama Papers
12017281,10051772,officer_of,shareholder of,,15-JUL-2006,,Panama Papers
12017333,10070518,officer_of,shareholder of,,18-AUG-1997,29-DEC-2009,Panama Papers
12017690,10051118,officer_of,shareholder of,,03-JUL-2008,,Panama Papers
12017764,10074744,officer_of,shareholder of,,19-SEP-2011,,Panama Papers
12017939,10039791,officer_of,shareholder of,,23-JUL-1996,28-APR-2006,Panama Papers
12018060,10211168,officer_of,shareholder of,,12-DEC-2011,,Panama Papers
12018327,10107668,officer_of,shareholder of,,24-NOV-2009,10-JUN-2013,Panama Papers
12018477,10160249,officer_of,shareholder of,,06-DEC-2011,,Panama Papers
12018546,10038817,officer_of,shareholder of,,08-APR-2004,,Panama Papers
12018872,10162395,officer_of,shareholder of,,31-JUL-2012,,Panama Papers
12019009,10052259,officer_of,shareholder of,,10-JUL-2007,03-AUG-2012,Panama Papers
12019010,10052259,officer_of,shareholder of,,10-JUL-2007,03-AUG-2012,Panama Papers
12019162,10137806,officer_of,shareholder of,,24-AUG-2010,,Panama Papers
12020455,10159821,officer_of,shareholder of,,09-JUL-2011,,Panama Papers
12021308,10052219,officer_of,shareholder of,,03-JUL-2008,,Panama Papers
12021875,10050186,officer_of,shareholder of,,09-MAR-2007,,Panama Papers
12021962,10040718,officer_of,shareholder of,,27-MAY-2005,,Panama Papers
12022463,10088516,officer_of,shareholder of,,26-MAR-2009,,Panama Papers
12022638,10044554,officer_of,shareholder of,,25-NOV-2005,07-SEP-2007,Panama Papers
12022942,10186722,officer_of,shareholder of,,14-JUL-1995,,Panama Papers
12023019,10007551,officer_of,shareholder of,,02-AUG-1995,,Panama Papers
12023233,10035689,officer_of,shareholder of,,05-DEC-2003,,Panama Papers
12024008,10032012,officer_of,shareholder of,,17-MAY-2004,,Panama Papers
12024017,10032012,officer_of,shareholder of,,17-MAY-2004,,Panama Papers
12024108,10023948,officer_of,shareholder of,,21-AUG-2002,,Panama Papers
12024177,10032898,officer_of,shareholder of,,04-MAR-2004,,Panama Papers
12024604,10137293,officer_of,shareholder of,,01-APR-1999,28-DEC-2009,Panama Papers
12024608,10137293,officer_of,shareholder of,,01-APR-1999,28-DEC-2009,Panama Papers
12024945,10179421,officer_of,shareholder of,,03-AUG-1995,28-FEB-1996,Panama Papers
12025325,10124895,officer_of,shareholder of,,09-NOV-2000,16-JUL-2003,Panama Papers
