transaction_key,account_key,secondary_account_key,transaction_type_code,country_code_2,currency_code,counterparty_account_key,branch_key,sub_account_key,amount,transaction_ts
TXN-GEN-000000214,ACCT-00029,-1,130,GU,RWF,CP-902,BR-090,-1,7801.50,2025-01-18T23:16:44Z
TXN-GEN-000000215,ACCT-00029,-1,70,ES,BSD,CP-902,BR-006,-1,3611.92,2025-01-18T11:14:57Z
TXN-GEN-000000216,ACCT-00030,-1,100,PG,AED,CP-990,BR-021,-1,894.39,2025-01-11T10:53:38Z
TXN-GEN-000000217,ACCT-00030,-1,120,LS,XPF,CP-902,BR-009,-1,3540.08,2025-01-10T08:06:58Z
TXN-GEN-000000218,ACCT-00030,-1,120,LT,MUR,CP-889,BR-047,-1,9437.28,2025-01-11T14:39:54Z
TXN-GEN-000000219,ACCT-00030,-1,100,NR,SOS,CP-902,BR-080,-1,1646.34,2025-01-31T03:20:20Z
TXN-GEN-000000220,ACCT-00030,-1,120,EE,CHF,CP-990,BR-001,-1,4506.14,2025-01-26T03:38:16Z
TXN-GEN-000000221,ACCT-00030,-1,100,BN,BSD,CP-902,BR-074,-1,1348.04,2025-01-20T21:16:09Z
TXN-GEN-000000222,ACCT-00030,-1,80,FJ,BMD,CP-990,BR-069,-1,2181.32,2025-01-07T22:18:03Z
TXN-GEN-000000223,ACCT-00030,-1,100,FK,DKK,CP-889,BR-002,-1,1348.87,2025-01-17T19:23:08Z
TXN-GEN-000000224,ACCT-00030,-1,120,KZ,SYP,CP-889,BR-001,-1,14561.34,2025-01-12T20:48:06Z
TXN-GEN-000000225,ACCT-00030,-1,120,IR,NIO,CP-889,BR-009,-1,8156.12,2025-01-23T17:49:27Z
TXN-GEN-000000226,ACCT-00030,-1,110,PS,VUV,CP-990,BR-075,-1,10397.36,2025-01-12T02:13:59Z
TXN-GEN-000000227,ACCT-00031,-1,100,BM,TOP,CP-889,BR-089,-1,203.72,2025-01-30T14:05:33Z
TXN-GEN-000000228,ACCT-00031,-1,80,KZ,XAD,CP-990,BR-055,-1,2177.21,2025-01-16T02:13:07Z
TXN-GEN-000000229,ACCT-00031,-1,90,NZ,TRY,CP-990,BR-011,-1,4240.51,2025-01-18T03:34:22Z
TXN-GEN-000000230,ACCT-00031,-1,130,RU,AMD,CP-889,BR-063,-1,2973.76,2025-01-24T20:56:35Z
TXN-GEN-000000231,ACCT-00031,-1,80,NC,PHP,CP-990,BR-002,-1,1800.28,2025-01-17T11:02:17Z
TXN-GEN-000000232,ACCT-00032,-1,90,BG,XBC,CP-990,BR-011,-1,219.97,2025-01-13T03:18:40Z
TXN-GEN-000000233,ACCT-00032,-1,90,MQ,ZWG,CP-889,BR-017,-1,4647.78,2025-01-22T15:44:58Z
TXN-GEN-000000234,ACCT-00033,-1,110,NE,CAD,CP-902,BR-046,-1,12712.76,2025-01-29T06:42:44Z
TXN-GEN-000000235,ACCT-00034,-1,140,BG,PHP,CP-902,BR-055,-1,10079.80,2025-01-11T02:17:10Z
TXN-GEN-000000236,ACCT-00034,-1,100,ML,XSU,CP-902,BR-076,-1,1410.38,2025-01-26T22:51:55Z
TXN-GEN-000000237,ACCT-00034,-1,90,SK,ILS,CP-990,BR-021,-1,2814.95,2025-01-06T11:30:04Z
TXN-GEN-000000238,ACCT-00034,-1,130,HU,GYD,CP-889,BR-081,-1,2472.17,2025-01-08T09:26:22Z
TXN-GEN-000000239,ACCT-00035,-1,110,MO,DOP,CP-889,BR-017,-1,10608.91,2025-01-22T21:51:06Z
TXN-GEN-000000240,ACCT-00035,-1,80,AT,IDR,CP-889,BR-032,-1,3364.52,2025-01-27T12:08:01Z
TXN-GEN-000000241,ACCT-00035,-1,100,GG,BIF,CP-889,BR-016,-1,241.81,2025-01-04T02:45:48Z
TXN-GEN-000000242,ACCT-00035,-1,70,KI,COP,CP-990,BR-022,-1,1238.42,2025-01-18T13:04:09Z
TXN-GEN-000000243,ACCT-00035,-1,100,AQ,KRW,CP-889,BR-022,-1,2433.97,2025-01-27T01:49:31Z
TXN-GEN-000000244,ACCT-00035,-1,140,BR,LBP,CP-990,BR-064,-1,7257.28,2025-01-23T21:48:24Z
TXN-GEN-000000245,ACCT-00035,-1,100,DK,RON,CP-889,BR-090,-1,4048.73,2025-01-02T00:08:55Z
TXN-GEN-000000246,ACCT-00035,-1,140,ME,MYR,CP-902,BR-001,-1,6670.25,2025-01-01T17:17:32Z
TXN-GEN-000000247,ACCT-00035,-1,110,WS,XCG,CP-990,BR-056,-1,7343.28,2025-01-07T19:59:01Z
TXN-GEN-000000248,ACCT-00036,-1,70,BA,MDL,CP-889,BR-050,-1,4232.98,2025-01-20T16:10:48Z
TXN-GEN-000000249,ACCT-00036,-1,90,AU,XAF,CP-990,BR-069,-1,3069.80,2025-01-30T19:55:11Z
TXN-GEN-000000250,ACCT-00036,-1,90,TJ,XOF,CP-902,BR-070,-1,1905.56,2025-01-18T01:44:04Z
TXN-GEN-000000251,ACCT-00036,-1,130,SJ,CDF,CP-889,BR-060,-1,1552.39,2025-01-29T09:50:52Z
TXN-GEN-000000252,ACCT-00038,-1,70,EH,DKK,CP-990,BR-085,-1,846.67,2025-01-20T11:48:48Z
TXN-GEN-000000253,ACCT-00038,-1,140,CN,MAD,CP-889,BR-071,-1,6418.46,2025-01-27T22:46:52Z
TXN-GEN-000000254,ACCT-00038,-1,100,KR,LAK,CP-990,BR-044,-1,1097.99,2025-01-02T15:17:02Z
TXN-GEN-000000255,ACCT-00039,-1,110,BN,GYD,CP-990,BR-049,-1,11220.16,2025-01-13T06:28:45Z
TXN-GEN-000000256,ACCT-00039,-1,110,BI,WST,CP-990,BR-040,-1,5495.73,2025-01-24T18:43:29Z
TXN-GEN-000000257,ACCT-00039,-1,120,FO,ZAR,CP-889,BR-024,-1,5841.47,2025-01-15T12:19:44Z
TXN-GEN-000000258,ACCT-00039,-1,100,PT,KMF,CP-889,BR-035,-1,432.19,2025-01-19T02:06:24Z
TXN-GEN-000000259,ACCT-00039,-1,70,PH,CRC,CP-990,BR-043,-1,3656.08,2025-01-09T13:00:47Z
TXN-GEN-000000260,ACCT-00039,-1,70,AT,TWD,CP-889,BR-025,-1,4478.06,2025-01-01T03:27:45Z
TXN-GEN-000000261,ACCT-00039,-1,80,MK,AFN,CP-889,BR-074,-1,156.22,2025-01-05T16:02:05Z
TXN-GEN-000000262,ACCT-00039,-1,100,PA,ETB,CP-889,BR-081,-1,3239.88,2025-01-22T19:44:52Z
TXN-GEN-000000263,ACCT-00039,-1,80,GS,NIO,CP-889,BR-013,-1,1256.14,2025-01-24T09:48:51Z
TXN-GEN-000000264,ACCT-00039,-1,80,VU,SCR,CP-990,BR-072,-1,308.19,2025-01-12T06:21:43Z
TXN-GEN-000000265,ACCT-00039,-1,100,AT,FKP,CP-990,BR-084,-1,970.43,2025-01-19T21:07:29Z
TXN-GEN-000000266,ACCT-00039,-1,90,WF,MYR,CP-902,BR-069,-1,145.18,2025-01-12T20:33:57Z
TXN-GEN-000000267,ACCT-00039,-1,120,US,UZS,CP-902,BR-023,-1,9837.48,2025-01-04T11:49:54Z
TXN-GEN-000000268,ACCT-00039,-1,140,BH,MUR,CP-990,BR-050,-1,785.11,2025-01-24T23:48:57Z
TXN-GEN-000000269,ACCT-00039,-1,110,SJ,AED,CP-889,BR-037,-1,8151.90,2025-01-03T18:39:17Z
TXN-GEN-000000270,ACCT-00039,-1,90,SE,CLP,CP-889,BR-034,-1,728.70,2025-01-11T17:06:56Z
TXN-GEN-000000271,ACCT-00039,-1,100,CD,HUF,CP-902,BR-037,-1,285.81,2025-01-05T00:43:03Z
TXN-GEN-000000272,ACCT-00039,-1,70,US,XCD,CP-889,BR-040,-1,2331.50,2025-01-02T20:30:38Z
TXN-GEN-000000273,ACCT-00039,-1,120,TO,KGS,CP-902,BR-027,-1,9633.75,2025-01-18T22:07:33Z
TXN-GEN-000000274,ACCT-00039,-1,130,EC,HNL,CP-889,BR-056,-1,5332.90,2025-01-15T10:39:04Z
TXN-GEN-000000275,ACCT-00039,-1,70,LU,CDF,CP-990,BR-069,-1,2607.81,2025-01-26T05:16:20Z
TXN-GEN-000000276,ACCT-00039,-1,90,LI,MNT,CP-990,BR-076,-1,2445.37,2025-01-27T16:23:06Z
TXN-GEN-000000277,ACCT-00039,-1,130,SX,BRL,CP-889,BR-049,-1,13018.95,2025-01-30T09:34:24Z
TXN-GEN-000000278,ACCT-00039,-1,80,BN,XSU,CP-889,BR-067,-1,1397.78,2025-01-14T03:23:58Z
TXN-GEN-000000279,ACCT-00039,-1,100,CV,PHP,CP-990,BR-060,-1,3163.92,2025-01-01T05:01:35Z
TXN-GEN-000000280,ACCT-00040,-1,70,TO,DKK,CP-889,BR-071,-1,2367.11,2025-01-14T10:50:10Z
TXN-GEN-000000281,ACCT-00040,-1,70,NZ,MDL,CP-990,BR-014,-1,792.30,2025-01-03T06:26:13Z
TXN-GEN-000000282,ACCT-00040,-1,110,IE,FJD,CP-889,BR-016,-1,10743.72,2025-01-27T01:08:11Z
TXN-GEN-000000283,ACCT-00040,-1,70,CM,NOK,CP-990,BR-012,-1,574.48,2025-01-14T20:23:17Z
TXN-GEN-000000284,ACCT-00040,-1,80,MG,UZS,CP-990,BR-026,-1,4696.32,2025-01-14T09:48:33Z
TXN-GEN-000000285,ACCT-00040,-1,110,QA,VND,CP-889,BR-063,-1,885.04,2025-01-11T09:46:05Z
TXN-GEN-000000286,ACCT-00040,-1,110,JE,XBA,CP-990,BR-079,-1,7508.41,2025-01-02T23:11:27Z
TXN-GEN-000000287,ACCT-00040,-1,140,BS,XPT,CP-990,BR-040,-1,11367.87,2025-01-12T15:24:02Z
TXN-GEN-000000288,ACCT-00040,-1,130,BL,MKD,CP-990,BR-038,-1,7468.24,2025-01-24T20:04:17Z
TXN-GEN-000000289,ACCT-00040,-1,130,GM,MXN,CP-902,BR-066,-1,8762.45,2025-01-27T23:02:12Z
TXN-GEN-000000290,ACCT-00040,-1,120,TK,SYP,CP-902,BR-027,-1,13328.24,2025-01-08T21:58:01Z
TXN-GEN-000000291,ACCT-00040,-1,90,WF,CDF,CP-902,BR-020,-1,3416.55,2025-01-24T14:19:12Z
TXN-GEN-000000292,ACCT-00040,-1,90,TL,JMD,CP-889,BR-054,-1,1550.25,2025-01-28T19:36:27Z
TXN-GEN-000000293,ACCT-00040,-1,120,JP,AFN,CP-902,BR-025,-1,8098.44,2025-01-01T04:00:32Z
TXN-GEN-000000294,ACCT-00040,-1,130,MC,AZN,CP-889,BR-008,-1,4025.28,2025-01-31T22:08:31Z
TXN-GEN-000000295,ACCT-00040,-1,90,BH,INR,CP-990,BR-078,-1,3039.08,2025-01-14T22:58:39Z
TXN-GEN-000000296,ACCT-00040,-1,80,MQ,PYG,CP-990,BR-013,-1,2781.18,2025-01-18T16:06:26Z
TXN-GEN-000000297,ACCT-00040,-1,110,VU,VES,CP-990,BR-087,-1,6299.72,2025-01-21T22:08:43Z
TXN-GEN-000000298,ACCT-00040,-1,120,PG,MKD,CP-902,BR-047,-1,2353.64,2025-01-10T16:13:10Z
TXN-GEN-000000299,ACCT-00041,-1,140,MR,KYD,CP-889,BR-028,-1,3719.73,2025-01-26T18:21:23Z
TXN-GEN-000000300,ACCT-00041,-1,130,KR,PEN,CP-990,BR-061,-1,4066.53,2025-01-13T21:41:14Z
TXN-GEN-000000301,ACCT-00041,-1,110,MS,TTD,CP-990,BR-057,-1,8872.08,2025-01-11T18:37:18Z
TXN-GEN-000000302,ACCT-00041,-1,80,GH,XBC,CP-889,BR-083,-1,1402.19,2025-01-02T00:24:44Z
TXN-GEN-000000303,ACCT-00041,-1,90,ET,TOP,CP-889,BR-088,-1,3912.11,2025-01-09T05:56:16Z
TXN-GEN-000000304,ACCT-00041,-1,80,AL,TZS,CP-990,BR-028,-1,432.45,2025-01-29T09:45:08Z
TXN-GEN-000000305,ACCT-00041,-1,110,NG,MGA,CP-990,BR-076,-1,8375.68,2025-01-03T14:19:09Z
TXN-GEN-000000306,ACCT-00042,-1,110,SR,AWG,CP-902,BR-053,-1,5788.97,2025-01-16T10:36:28Z
TXN-GEN-000000307,ACCT-00042,-1,140,PH,TRY,CP-902,BR-084,-1,12010.91,2025-01-19T13:38:18Z
TXN-GEN-000000308,ACCT-00042,-1,100,FR,TOP,CP-902,BR-034,-1,2242.51,2025-01-10T23:11:29Z
TXN-GEN-000000309,ACCT-00042,-1,110,BF,JPY,CP-990,BR-076,-1,8474.69,2025-01-21T03:17:40Z
TXN-GEN-000000310,ACCT-00042,-1,120,LK,UYU,CP-889,BR-011,-1,8738.79,2025-01-14T19:15:24Z
TXN-GEN-000000311,ACCT-00042,-1,70,PG,XTS,CP-990,BR-005,-1,1639.29,2025-01-11T12:11:11Z
TXN-GEN-000000312,ACCT-00042,-1,130,GH,BOB,CP-990,BR-066,-1,3417.16,2025-01-31T04:05:40Z
TXN-GEN-000000313,ACCT-00042,-1,100,BE,MMK,CP-990,BR-011,-1,4133.70,2025-01-09T18:57:05Z
TXN-GEN-000000314,ACCT-00043,-1,140,SI,NZD,CP-889,BR-079,-1,1813.24,2025-01-20T00:19:36Z
TXN-GEN-000000315,ACCT-00043,-1,80,FI,LYD,CP-889,BR-014,-1,4019.76,2025-01-11T21:53:15Z
TXN-GEN-000000316,ACCT-00044,-1,140,TM,UYW,CP-889,BR-082,-1,5287.50,2025-01-01T18:09:03Z
TXN-GEN-000000317,ACCT-00046,-1,120,CA,XUA,CP-889,BR-078,-1,11459.80,2025-01-05T22:22:24Z
TXN-GEN-000000318,ACCT-00046,-1,110,TO,AED,CP-902,BR-018,-1,4889.05,2025-01-14T04:07:22Z
TXN-GEN-000000319,ACCT-00046,-1,130,EH,NPR,CP-902,BR-041,-1,3375.63,2025-01-11T16:13:36Z
TXN-GEN-000000320,ACCT-00046,-1,90,AG,BZD,CP-889,BR-056,-1,213.46,2025-01-06T16:03:44Z
TXN-GEN-000000321,ACCT-00046,-1,110,ZA,PYG,CP-990,BR-006,-1,11247.78,2025-01-02T05:49:59Z
TXN-GEN-000000322,ACCT-00046,-1,70,SJ,BWP,CP-990,BR-054,-1,2141.54,2025-01-05T07:42:27Z
TXN-GEN-000000323,ACCT-00046,-1,140,RS,PYG,CP-990,BR-060,-1,8489.37,2025-01-29T02:53:14Z
TXN-GEN-000000324,ACCT-00046,-1,120,NZ,MKD,CP-889,BR-009,-1,11162.64,2025-01-23T03:47:55Z
TXN-GEN-000000325,ACCT-00046,-1,70,CK,AUD,CP-990,BR-065,-1,353.17,2025-01-26T15:53:10Z
TXN-GEN-000000326,ACCT-00046,-1,120,KR,SAR,CP-889,BR-038,-1,798.34,2025-01-19T08:14:30Z
TXN-GEN-000000327,ACCT-00047,-1,100,BW,TTD,CP-990,BR-058,-1,4400.96,2025-01-18T18:55:05Z
TXN-GEN-000000328,ACCT-00047,-1,110,IS,PHP,CP-902,BR-020,-1,9326.71,2025-01-02T05:42:32Z
TXN-GEN-000000329,ACCT-00047,-1,90,QA,QAR,CP-902,BR-041,-1,2394.88,2025-01-14T19:37:26Z
TXN-GEN-000000330,ACCT-00047,-1,120,FO,DZD,CP-990,BR-010,-1,10292.38,2025-01-20T09:18:03Z
TXN-GEN-000000331,ACCT-00047,-1,140,IM,DOP,CP-902,BR-035,-1,8636.65,2025-01-08T19:43:10Z
TXN-GEN-000000332,ACCT-00048,-1,70,SD,SBD,CP-889,BR-043,-1,3116.13,2025-01-09T03:10:51Z
TXN-GEN-000000333,ACCT-00048,-1,140,FK,SHP,CP-902,BR-031,-1,8053.45,2025-01-19T05:21:19Z
TXN-GEN-000000334,ACCT-00048,-1,120,MT,AFN,CP-902,BR-009,-1,12092.39,2025-01-03T06:06:03Z
TXN-GEN-000000335,ACCT-00048,-1,130,PN,NPR,CP-889,BR-010,-1,1678.56,2025-01-04T19:25:11Z
TXN-GEN-000000336,ACCT-00048,-1,120,RU,RWF,CP-902,BR-086,-1,6370.66,2025-01-22T05:07:25Z
TXN-GEN-000000337,ACCT-00048,-1,110,LR,QAR,CP-902,BR-087,-1,7926.39,2025-01-30T03:01:19Z
TXN-GEN-000000338,ACCT-00048,-1,120,NC,MMK,CP-990,BR-014,-1,13681.51,2025-01-12T05:41:07Z
TXN-GEN-000000339,ACCT-00048,-1,80,ZM,LAK,CP-889,BR-061,-1,3555.57,2025-01-11T03:41:59Z
TXN-GEN-000000340,ACCT-00048,-1,90,BO,KWD,CP-889,BR-005,-1,2117.94,2025-01-05T06:00:31Z
TXN-GEN-000000341,ACCT-00048,-1,100,VI,YER,CP-889,BR-001,-1,127.13,2025-01-23T01:57:55Z
TXN-GEN-000000342,ACCT-00048,-1,130,JO,BSD,CP-990,BR-069,-1,10936.76,2025-01-01T17:10:42Z
TXN-GEN-000000343,ACCT-00048,-1,80,CI,ZAR,CP-990,BR-076,-1,603.91,2025-01-26T12:23:57Z
TXN-GEN-000000344,ACCT-00048,-1,70,LT,YER,CP-990,BR-046,-1,4922.00,2025-01-17T11:39:02Z
TXN-GEN-000000345,ACCT-00049,-1,100,SL,MDL,CP-889,BR-030,-1,1176.66,2025-01-14T18:22:42Z
TXN-GEN-000000346,ACCT-00049,-1,100,GS,GNF,CP-990,BR-029,-1,855.93,2025-01-12T13:32:15Z
TXN-GEN-000000347,ACCT-00049,-1,110,BV,RWF,CP-889,BR-030,-1,5689.11,2025-01-29T21:13:49Z
TXN-GEN-000000348,ACCT-00049,-1,120,PA,SBD,CP-902,BR-005,-1,11300.89,2025-01-02T04:14:11Z
TXN-GEN-000000349,ACCT-00049,-1,70,TF,UGX,CP-889,BR-044,-1,738.52,2025-01-28T00:29:25Z
TXN-GEN-000000350,ACCT-00049,-1,70,SC,MOP,CP-889,BR-042,-1,3387.45,2025-01-03T09:59:11Z
TXN-GEN-000000351,ACCT-00050,-1,110,GA,RWF,CP-990,BR-033,-1,11539.31,2025-01-17T01:00:45Z
TXN-GEN-000000352,ACCT-00050,-1,120,MV,CRC,CP-902,BR-076,-1,3133.05,2025-01-31T13:29:36Z
TXN-GEN-000000353,ACCT-00050,-1,130,BT,SHP,CP-902,BR-017,-1,3613.65,2025-01-01T13:53:47Z
TXN-GEN-000000354,ACCT-00050,-1,80,ZW,DKK,CP-902,BR-070,-1,3426.93,2025-01-29T00:31:24Z
TXN-GEN-000000355,ACCT-00050,-1,110,CH,NZD,CP-889,BR-042,-1,14382.87,2025-01-13T09:09:29Z
TXN-GEN-000000356,ACCT-00050,-1,110,NP,PAB,CP-990,BR-064,-1,6611.19,2025-01-14T01:29:15Z
TXN-GEN-000000357,ACCT-00050,-1,80,TJ,RSD,CP-889,BR-017,-1,1705.55,2025-01-15T16:12:33Z
TXN-GEN-000000358,ACCT-00050,-1,110,DM,CDF,CP-889,BR-026,-1,10843.59,2025-01-22T09:05:01Z
TXN-GEN-000000359,ACCT-00050,-1,140,BL,JPY,CP-990,BR-043,-1,14148.74,2025-01-30T13:24:46Z
TXN-GEN-000000360,ACCT-00050,-1,140,RE,SZL,CP-889,BR-025,-1,10134.45,2025-01-14T21:18:53Z
TXN-GEN-000000361,ACCT-00050,-1,110,HK,ARS,CP-990,BR-015,-1,7490.96,2025-01-22T23:00:11Z
TXN-GEN-000000362,ACCT-00050,-1,100,GT,XAG,CP-902,BR-078,-1,2044.70,2025-01-30T02:52:26Z
TXN-GEN-000000363,ACCT-00050,-1,90,CO,MZN,CP-990,BR-010,-1,1156.75,2025-01-27T21:15:57Z
TXN-GEN-000000364,ACCT-00050,-1,90,MX,BWP,CP-990,BR-039,-1,28.09,2025-01-13T22:29:10Z
TXN-GEN-000000365,ACCT-00050,-1,130,BT,HNL,CP-990,BR-071,-1,3978.84,2025-01-18T01:34:50Z
TXN-GEN-000000366,ACCT-00050,-1,130,CY,UYU,CP-902,BR-077,-1,5690.44,2025-01-10T21:00:08Z
TXN-GEN-000000367,ACCT-00050,-1,90,DE,XAG,CP-889,BR-072,-1,3523.02,2025-01-08T14:52:13Z
TXN-GEN-000000368,ACCT-00050,-1,100,ZA,KES,CP-889,BR-029,-1,4409.52,2025-01-22T08:12:47Z
TXN-GEN-000000369,ACCT-00050,-1,130,AQ,ZWG,CP-902,BR-060,-1,8417.69,2025-01-05T01:41:47Z
TXN-GEN-000000370,ACCT-00050,-1,120,VI,EUR,CP-889,BR-064,-1,7141.67,2025-01-01T22:34:27Z
TXN-GEN-000000371,ACCT-00050,-1,110,MH,LAK,CP-990,BR-053,-1,4341.76,2025-01-22T01:11:29Z
TXN-GEN-000000372,ACCT-00050,-1,80,SD,USD,CP-889,BR-043,-1,357.51,2025-01-20T17:41:47Z
TXN-GEN-000000373,ACCT-00051,-1,120,KH,UYI,CP-902,BR-087,-1,14163.83,2025-01-05T06:08:09Z
TXN-GEN-000000374,ACCT-00052,-1,130,SI,AWG,CP-889,BR-062,-1,1136.26,2025-01-24T18:01:15Z
TXN-GEN-000000375,ACCT-00052,-1,70,SB,GEL,CP-889,BR-051,-1,158.61,2025-01-26T19:07:35Z
TXN-GEN-000000376,ACCT-00052,-1,100,SB,MDL,CP-990,BR-090,-1,1668.19,2025-01-07T05:17:52Z
TXN-GEN-000000377,ACCT-00052,-1,90,MT,JMD,CP-902,BR-020,-1,2585.14,2025-01-05T19:30:41Z
TXN-GEN-000000378,ACCT-00052,-1,120,CZ,PHP,CP-990,BR-058,-1,14278.69,2025-01-31T03:24:38Z
TXN-GEN-000000379,ACCT-00052,-1,80,TV,XOF,CP-889,BR-012,-1,1503.96,2025-01-12T18:12:55Z
TXN-GEN-000000380,ACCT-00052,-1,110,IN,BND,CP-990,BR-024,-1,2261.29,2025-01-31T07:48:13Z
TXN-GEN-000000381,ACCT-00053,-1,130,TJ,FJD,CP-889,BR-040,-1,14039.27,2025-01-18T05:40:56Z
TXN-GEN-000000382,ACCT-00053,-1,130,VE,UYU,CP-902,BR-009,-1,12107.34,2025-01-27T08:21:07Z
TXN-GEN-000000383,ACCT-00053,-1,80,CF,NGN,CP-902,BR-077,-1,228.69,2025-01-30T16:44:32Z
TXN-GEN-000000384,ACCT-00054,-1,100,SR,UZS,CP-990,BR-034,-1,3289.85,2025-01-30T15:37:22Z
TXN-GEN-000000385,ACCT-00055,-1,130,LU,LBP,CP-990,BR-087,-1,1577.02,2025-01-30T12:24:04Z
TXN-GEN-000000386,ACCT-00055,-1,70,NP,XSU,CP-990,BR-083,-1,1453.69,2025-01-30T22:40:00Z
TXN-GEN-000000387,ACCT-00055,-1,70,SA,CAD,CP-902,BR-074,-1,1134.74,2025-01-01T03:24:42Z
TXN-GEN-000000388,ACCT-00055,-1,90,GD,JPY,CP-990,BR-038,-1,4778.56,2025-01-28T18:19:34Z
TXN-GEN-000000389,ACCT-00056,-1,120,PK,CNY,CP-889,BR-018,-1,13692.19,2025-01-18T11:12:49Z
TXN-GEN-000000390,ACCT-00056,-1,140,JO,TTD,CP-889,BR-071,-1,9284.70,2025-01-20T07:34:27Z
TXN-GEN-000000391,ACCT-00056,-1,110,ZA,RUB,CP-902,BR-001,-1,1072.39,2025-01-01T05:52:01Z
TXN-GEN-000000392,ACCT-00056,-1,100,AO,XCD,CP-990,BR-012,-1,1724.53,2025-01-09T06:03:37Z
TXN-GEN-000000393,ACCT-00056,-1,140,MU,GHS,CP-990,BR-068,-1,10406.58,2025-01-27T21:28:23Z
TXN-GEN-000000394,ACCT-00056,-1,100,AX,NZD,CP-902,BR-014,-1,3230.38,2025-01-19T21:51:32Z
TXN-GEN-000000395,ACCT-00056,-1,90,YE,UZS,CP-990,BR-088,-1,3426.03,2025-01-15T01:34:54Z
TXN-GEN-000000396,ACCT-00056,-1,140,AX,XSU,CP-902,BR-082,-1,709.67,2025-01-30T08:43:31Z
TXN-GEN-000000397,ACCT-00057,-1,100,TD,KPW,CP-902,BR-030,-1,1887.91,2025-01-22T16:43:21Z
TXN-GEN-000000398,ACCT-00058,-1,120,HK,VES,CP-902,BR-038,-1,6515.88,2025-01-03T14:11:12Z
TXN-GEN-000000399,ACCT-00058,-1,110,MY,DKK,CP-990,BR-023,-1,4385.38,2025-01-02T03:27:44Z
TXN-GEN-000000400,ACCT-00058,-1,80,HN,UGX,CP-902,BR-062,-1,631.14,2025-01-05T07:59:03Z
TXN-GEN-000000401,ACCT-00059,-1,70,ME,BZD,CP-990,BR-026,-1,1116.18,2025-01-09T05:39:29Z
TXN-GEN-000000402,ACCT-00059,-1,90,MU,VED,CP-902,BR-006,-1,4049.70,2025-01-05T20:56:18Z
TXN-GEN-000000403,ACCT-00059,-1,110,MT,UYU,CP-990,BR-001,-1,6932.63,2025-01-16T18:14:16Z
TXN-GEN-000000404,ACCT-00059,-1,130,AG,MNT,CP-889,BR-008,-1,5489.01,2025-01-06T12:51:49Z
TXN-GEN-000000405,ACCT-00059,-1,140,BN,KGS,CP-889,BR-001,-1,8312.80,2025-01-09T19:11:10Z
TXN-GEN-000000406,ACCT-00059,-1,90,CF,CAD,CP-889,BR-047,-1,1937.67,2025-01-16T02:28:53Z
TXN-GEN-000000407,ACCT-00059,-1,140,VE,BSD,CP-902,BR-068,-1,8422.62,2025-01-21T08:11:32Z
TXN-GEN-000000408,ACCT-00060,-1,130,PL,GYD,CP-889,BR-006,-1,11949.21,2025-01-25T22:57:31Z
TXN-GEN-000000409,ACCT-00060,-1,140,MD,XBB,CP-889,BR-032,-1,12165.69,2025-01-08T10:09:55Z
TXN-GEN-000000410,ACCT-00060,-1,70,MV,BMD,CP-990,BR-026,-1,2707.36,2025-01-13T05:08:20Z
TXN-GEN-000000411,ACCT-00060,-1,120,BR,SZL,CP-990,BR-061,-1,11911.27,2025-01-29T10:34:47Z
TXN-GEN-000000412,ACCT-00060,-1,80,PT,CHE,CP-902,BR-089,-1,2454.07,2025-01-15T17:15:47Z
TXN-GEN-000000413,ACCT-00060,-1,120,GI,SSP,CP-889,BR-079,-1,13621.38,2025-01-22T12:08:10Z
TXN-GEN-000000414,ACCT-00060,-1,90,BO,MVR,CP-990,BR-066,-1,4110.61,2025-01-18T07:46:16Z
TXN-GEN-000000415,ACCT-00060,-1,140,SN,XPF,CP-990,BR-051,-1,7843.60,2025-01-08T14:15:05Z
TXN-GEN-000000416,ACCT-00060,-1,130,JP,BOB,CP-889,BR-012,-1,12046.08,2025-01-16T19:46:03Z
TXN-GEN-000000417,ACCT-00060,-1,130,VA,CAD,CP-902,BR-088,-1,1215.78,2025-01-19T23:48:13Z
TXN-GEN-000000418,ACCT-00060,-1,120,MR,USN,CP-990,BR-004,-1,5437.03,2025-01-09T19:16:36Z
TXN-GEN-000000419,ACCT-00060,-1,80,AT,DJF,CP-902,BR-015,-1,2886.94,2025-01-24T07:45:45Z
TXN-GEN-000000420,ACCT-00060,-1,110,EC,DJF,CP-889,BR-047,-1,8063.40,2025-01-22T12:05:21Z
TXN-GEN-000000421,ACCT-00060,-1,100,MG,HKD,CP-990,BR-053,-1,751.75,2025-01-21T08:57:51Z
TXN-GEN-000000422,ACCT-00060,-1,90,GA,BIF,CP-990,BR-060,-1,2297.58,2025-01-30T00:42:05Z
TXN-GEN-000000423,ACCT-00060,-1,110,TF,INR,CP-902,BR-048,-1,6512.35,2025-01-27T09:56:06Z
TXN-GEN-000000424,ACCT-00060,-1,120,SZ,CLF,CP-889,BR-023,-1,2578.13,2025-01-17T10:26:42Z
TXN-GEN-000000425,ACCT-00060,-1,140,GN,BSD,CP-902,BR-023,-1,11598.34,2025-01-31T13:12:01Z
TXN-GEN-000000426,ACCT-00060,-1,70,EC,CRC,CP-889,BR-089,-1,2271.64,2025-01-12T18:45:14Z
TXN-GEN-000000427,ACCT-00060,-1,130,IQ,SBD,CP-889,BR-023,-1,3999.27,2025-01-21T19:40:30Z
