transaction_key,account_key,secondary_account_key,transaction_type_code,country_code_2,currency_code,counterparty_account_key,branch_key,sub_account_key,amount,transaction_ts
TXN-GEN-000000211,ACCT-00025,ACCT-00150,50,SB,UYW,CP-902,BR-055,-1,14408.53,2025-01-24T18:19:50Z
TXN-GEN-000000212,ACCT-00025,-1,120,PS,PAB,CP-990,BR-058,-1,9317.88,2025-01-26T13:50:17Z
TXN-GEN-000000213,ACCT-00026,-1,100,BB,PYG,CP-889,BR-082,-1,343.03,2025-01-15T01:34:18Z
TXN-GEN-000000214,ACCT-00026,ACCT-00038,60,CC,NOK,CP-889,BR-089,-1,14172.52,2025-01-19T02:03:38Z
TXN-GEN-000000215,ACCT-00026,-1,120,SR,CUP,CP-889,BR-076,-1,14363.10,2025-01-30T04:05:12Z
TXN-GEN-000000216,ACCT-00028,ACCT-00110,60,HU,HKD,CP-902,BR-069,-1,124.14,2025-01-05T15:11:16Z
TXN-GEN-000000217,ACCT-00028,-1,90,LI,SEK,CP-990,BR-026,-1,418.72,2025-01-23T02:05:23Z
TXN-GEN-000000218,ACCT-00028,-1,80,KW,TZS,CP-889,BR-020,-1,1869.52,2025-01-10T09:41:05Z
TXN-GEN-000000219,ACCT-00028,-1,140,MK,JPY,CP-889,BR-043,-1,990.79,2025-01-06T04:01:41Z
TXN-GEN-000000220,ACCT-00028,-1,70,SC,HNL,CP-889,BR-056,-1,2301.41,2025-01-13T04:12:31Z
TXN-GEN-000000221,ACCT-00029,ACCT-00200,50,TZ,NIO,CP-902,BR-031,-1,14404.18,2025-01-24T05:05:47Z
TXN-GEN-000000222,ACCT-00029,ACCT-00050,50,GI,BHD,CP-902,BR-003,-1,16612.25,2025-01-16T16:38:55Z
TXN-GEN-000000223,ACCT-00030,ACCT-00001,50,MD,NPR,CP-889,BR-071,-1,13382.47,2025-01-29T15:02:17Z
TXN-GEN-000000224,ACCT-00030,ACCT-00148,60,ER,LBP,CP-990,BR-087,-1,12571.81,2025-01-25T12:00:36Z
TXN-GEN-000000225,ACCT-00030,-1,70,PW,AUD,CP-990,BR-039,-1,181.81,2025-01-28T03:40:18Z
TXN-GEN-000000226,ACCT-00030,-1,80,GE,AFN,CP-990,BR-020,-1,4557.58,2025-01-15T06:12:51Z
TXN-GEN-000000227,ACCT-00030,-1,100,LB,JPY,CP-902,BR-043,-1,1872.54,2025-01-09T18:14:23Z
TXN-GEN-000000228,ACCT-00030,-1,100,AE,NZD,CP-889,BR-085,-1,2552.04,2025-01-19T18:31:18Z
TXN-GEN-000000229,ACCT-00030,-1,140,GR,PGK,CP-902,BR-060,-1,3204.48,2025-01-30T18:05:32Z
TXN-GEN-000000230,ACCT-00030,-1,80,CZ,SYP,CP-902,BR-013,-1,2940.99,2025-01-09T04:31:06Z
TXN-GEN-000000231,ACCT-00030,-1,70,SH,XPF,CP-902,BR-015,-1,1351.25,2025-01-22T06:57:37Z
TXN-GEN-000000232,ACCT-00030,ACCT-00132,50,TV,LBP,CP-902,BR-052,-1,10109.85,2025-01-13T02:13:02Z
TXN-GEN-000000233,ACCT-00030,ACCT-00170,60,SD,MUR,CP-902,BR-074,-1,3770.43,2025-01-12T17:08:23Z
TXN-GEN-000000234,ACCT-00030,-1,100,MP,SRD,CP-902,BR-023,-1,3788.98,2025-01-08T05:59:15Z
TXN-GEN-000000235,ACCT-00030,ACCT-00015,60,TW,CAD,CP-902,BR-010,-1,2788.19,2025-01-13T16:05:48Z
TXN-GEN-000000236,ACCT-00030,-1,140,IR,COP,CP-889,BR-054,-1,222.37,2025-01-10T15:43:27Z
TXN-GEN-000000237,ACCT-00030,-1,60,TZ,XUA,CP-889,BR-065,-1,19285.83,2025-01-25T01:59:30Z
TXN-GEN-000000238,ACCT-00030,ACCT-00119,60,AQ,GNF,CP-889,BR-075,-1,15424.47,2025-01-21T02:18:39Z
TXN-GEN-000000239,ACCT-00030,-1,110,GP,WST,CP-889,BR-080,-1,12003.34,2025-01-26T02:59:42Z
TXN-GEN-000000240,ACCT-00030,-1,90,FR,HTG,CP-902,BR-065,-1,901.36,2025-01-10T23:40:30Z
TXN-GEN-000000241,ACCT-00031,-1,100,LV,BIF,CP-902,BR-090,-1,2559.54,2025-01-25T00:26:31Z
TXN-GEN-000000242,ACCT-00031,-1,120,VE,ISK,CP-902,BR-021,-1,12648.24,2025-01-11T05:23:29Z
TXN-GEN-000000243,ACCT-00031,-1,100,VE,XPT,CP-990,BR-012,-1,1495.53,2025-01-04T19:11:50Z
TXN-GEN-000000244,ACCT-00033,-1,130,NG,BOB,CP-889,BR-068,-1,6666.81,2025-01-23T08:19:57Z
TXN-GEN-000000245,ACCT-00033,-1,140,PE,AMD,CP-902,BR-076,-1,1410.51,2025-01-13T05:05:54Z
TXN-GEN-000000246,ACCT-00034,ACCT-00048,60,TD,BSD,CP-902,BR-006,-1,8854.85,2025-01-01T13:13:47Z
TXN-GEN-000000247,ACCT-00034,-1,90,MU,RUB,CP-889,BR-023,-1,858.29,2025-01-30T03:26:42Z
TXN-GEN-000000248,ACCT-00034,-1,80,ME,BIF,CP-990,BR-075,-1,4588.46,2025-01-08T12:21:55Z
TXN-GEN-000000249,ACCT-00035,-1,100,EG,FKP,CP-889,BR-078,-1,646.68,2025-01-25T11:12:07Z
TXN-GEN-000000250,ACCT-00035,-1,70,GD,BYN,CP-889,BR-001,-1,3719.67,2025-01-08T09:28:06Z
TXN-GEN-000000251,ACCT-00035,-1,120,KG,SYP,CP-902,BR-045,-1,4597.28,2025-01-17T08:34:35Z
TXN-GEN-000000252,ACCT-00035,ACCT-00082,50,GD,NPR,CP-902,BR-055,-1,19567.60,2025-01-16T01:23:18Z
TXN-GEN-000000253,ACCT-00036,-1,140,LU,TND,CP-990,BR-002,-1,3910.09,2025-01-01T09:16:44Z
TXN-GEN-000000254,ACCT-00036,-1,80,LR,VES,CP-902,BR-021,-1,676.02,2025-01-24T01:11:02Z
TXN-GEN-000000255,ACCT-00037,-1,120,AX,GMD,CP-990,BR-053,-1,9626.64,2025-01-13T20:57:46Z
TXN-GEN-000000256,ACCT-00037,-1,140,GW,GBP,CP-902,BR-055,-1,13313.28,2025-01-18T15:43:16Z
TXN-GEN-000000257,ACCT-00037,-1,70,AT,ERN,CP-902,BR-020,-1,4631.68,2025-01-09T04:20:25Z
TXN-GEN-000000258,ACCT-00037,-1,110,NZ,OMR,CP-902,BR-048,-1,3605.99,2025-01-14T12:59:48Z
TXN-GEN-000000259,ACCT-00037,ACCT-00156,50,PG,CRC,CP-902,BR-053,-1,4879.96,2025-01-05T21:17:31Z
TXN-GEN-000000260,ACCT-00037,-1,140,JO,CHF,CP-889,BR-049,-1,2194.65,2025-01-29T02:47:43Z
TXN-GEN-000000261,ACCT-00037,-1,140,TD,XAF,CP-889,BR-082,-1,6374.96,2025-01-10T21:05:57Z
TXN-GEN-000000262,ACCT-00037,-1,100,SL,UGX,CP-990,BR-081,-1,4337.37,2025-01-09T22:24:36Z
TXN-GEN-000000263,ACCT-00037,-1,70,GU,BMD,CP-889,BR-058,-1,423.92,2025-01-01T07:32:02Z
TXN-GEN-000000264,ACCT-00037,-1,130,BD,XAD,CP-902,BR-066,-1,8042.88,2025-01-30T18:43:36Z
TXN-GEN-000000265,ACCT-00037,-1,120,SN,IDR,CP-889,BR-038,-1,12802.23,2025-01-12T17:45:57Z
TXN-GEN-000000266,ACCT-00037,-1,110,WS,SHP,CP-902,BR-056,-1,1650.87,2025-01-23T04:17:01Z
TXN-GEN-000000267,ACCT-00037,-1,140,AI,MOP,CP-990,BR-062,-1,12477.50,2025-01-02T16:06:38Z
TXN-GEN-000000268,ACCT-00037,-1,110,NO,AED,CP-990,BR-067,-1,9964.81,2025-01-02T06:25:57Z
TXN-GEN-000000269,ACCT-00037,-1,100,GQ,FKP,CP-902,BR-023,-1,2213.61,2025-01-21T04:06:50Z
TXN-GEN-000000270,ACCT-00037,-1,90,UY,LYD,CP-902,BR-015,-1,1649.44,2025-01-29T10:02:48Z
TXN-GEN-000000271,ACCT-00037,-1,70,GE,GTQ,CP-902,BR-001,-1,1079.48,2025-01-04T15:21:05Z
TXN-GEN-000000272,ACCT-00037,ACCT-00063,50,PR,RWF,CP-990,BR-072,-1,18088.32,2025-01-05T03:59:35Z
TXN-GEN-000000273,ACCT-00037,-1,80,MS,KHR,CP-990,BR-083,-1,4846.67,2025-01-09T10:56:44Z
TXN-GEN-000000274,ACCT-00037,-1,130,NL,PAB,CP-889,BR-060,-1,1069.43,2025-01-20T17:58:32Z
TXN-GEN-000000275,ACCT-00037,-1,100,PF,HNL,CP-889,BR-062,-1,2723.60,2025-01-20T04:02:03Z
TXN-GEN-000000276,ACCT-00038,-1,140,YE,XAG,CP-902,BR-022,-1,11393.86,2025-01-17T18:53:36Z
TXN-GEN-000000277,ACCT-00038,ACCT-00147,50,PM,BOB,CP-889,BR-056,-1,8610.44,2025-01-21T10:56:51Z
TXN-GEN-000000278,ACCT-00038,-1,80,SS,USD,CP-889,BR-043,-1,1378.40,2025-01-14T12:57:53Z
TXN-GEN-000000279,ACCT-00038,-1,70,CI,XTS,CP-902,BR-083,-1,4882.09,2025-01-30T12:58:50Z
TXN-GEN-000000280,ACCT-00038,-1,100,AD,USD,CP-902,BR-008,-1,4632.58,2025-01-06T21:06:02Z
TXN-GEN-000000281,ACCT-00038,-1,110,BS,SLE,CP-902,BR-042,-1,4070.51,2025-01-28T16:39:19Z
TXN-GEN-000000282,ACCT-00039,-1,130,VU,IQD,CP-990,BR-035,-1,10099.76,2025-01-26T17:06:34Z
TXN-GEN-000000283,ACCT-00039,-1,70,SO,MNT,CP-990,BR-056,-1,4718.20,2025-01-17T22:56:31Z
TXN-GEN-000000284,ACCT-00039,-1,140,WS,NZD,CP-902,BR-076,-1,5618.58,2025-01-29T07:06:29Z
TXN-GEN-000000285,ACCT-00039,-1,100,ME,GIP,CP-990,BR-085,-1,1968.41,2025-01-01T00:41:54Z
TXN-GEN-000000286,ACCT-00039,-1,100,GI,UZS,CP-902,BR-033,-1,1296.94,2025-01-22T02:43:20Z
TXN-GEN-000000287,ACCT-00039,-1,110,JO,XUA,CP-889,BR-086,-1,11110.92,2025-01-23T02:24:21Z
TXN-GEN-000000288,ACCT-00039,-1,140,AZ,ARS,CP-990,BR-080,-1,1707.07,2025-01-07T11:08:57Z
TXN-GEN-000000289,ACCT-00039,-1,130,CG,CVE,CP-990,BR-089,-1,12274.52,2025-01-28T23:56:34Z
TXN-GEN-000000290,ACCT-00039,-1,70,GG,TZS,CP-902,BR-043,-1,3440.62,2025-01-13T01:24:02Z
TXN-GEN-000000291,ACCT-00039,-1,130,MU,XAU,CP-902,BR-043,-1,9811.98,2025-01-16T10:23:27Z
TXN-GEN-000000292,ACCT-00039,-1,90,TF,MYR,CP-889,BR-005,-1,4822.98,2025-01-13T09:06:43Z
TXN-GEN-000000293,ACCT-00039,-1,100,TN,NIO,CP-990,BR-021,-1,3278.38,2025-01-09T07:48:06Z
TXN-GEN-000000294,ACCT-00039,-1,70,FI,SZL,CP-990,BR-015,-1,398.64,2025-01-31T18:11:27Z
TXN-GEN-000000295,ACCT-00039,-1,90,SV,SYP,CP-889,BR-030,-1,2617.60,2025-01-17T15:05:20Z
TXN-GEN-000000296,ACCT-00039,-1,70,WS,JOD,CP-902,BR-002,-1,1099.87,2025-01-18T04:08:21Z
TXN-GEN-000000297,ACCT-00040,-1,140,LC,JMD,CP-889,BR-019,-1,5237.63,2025-01-02T05:25:12Z
TXN-GEN-000000298,ACCT-00040,-1,110,HM,DJF,CP-889,BR-086,-1,9899.41,2025-01-06T01:59:40Z
TXN-GEN-000000299,ACCT-00040,-1,90,PM,LAK,CP-990,BR-082,-1,2798.30,2025-01-14T16:00:30Z
TXN-GEN-000000300,ACCT-00040,-1,80,SY,GHS,CP-902,BR-044,-1,830.64,2025-01-08T12:24:33Z
TXN-GEN-000000301,ACCT-00040,ACCT-00159,60,CC,JOD,CP-990,BR-050,-1,19242.65,2025-01-06T06:21:08Z
TXN-GEN-000000302,ACCT-00040,-1,70,LT,MXN,CP-902,BR-029,-1,2228.00,2025-01-28T19:44:35Z
TXN-GEN-000000303,ACCT-00040,-1,100,GN,CLP,CP-889,BR-083,-1,3108.28,2025-01-16T07:44:43Z
TXN-GEN-000000304,ACCT-00040,ACCT-00181,50,SE,XPD,CP-902,BR-034,-1,13180.22,2025-01-05T03:01:01Z
TXN-GEN-000000305,ACCT-00040,-1,100,NC,XXX,CP-990,BR-082,-1,3848.25,2025-01-11T15:06:01Z
TXN-GEN-000000306,ACCT-00040,-1,140,LU,RWF,CP-889,BR-049,-1,6490.99,2025-01-04T08:43:17Z
TXN-GEN-000000307,ACCT-00040,-1,100,GG,SZL,CP-990,BR-088,-1,4523.13,2025-01-21T17:47:23Z
TXN-GEN-000000308,ACCT-00040,ACCT-00063,50,LC,MDL,CP-889,BR-062,-1,6444.69,2025-01-25T10:35:14Z
TXN-GEN-000000309,ACCT-00040,-1,110,NU,TMT,CP-902,BR-037,-1,9919.42,2025-01-27T15:47:25Z
TXN-GEN-000000310,ACCT-00040,-1,70,IT,ARS,CP-889,BR-022,-1,1981.98,2025-01-08T02:11:41Z
TXN-GEN-000000311,ACCT-00040,-1,140,GD,MGA,CP-990,BR-087,-1,10635.72,2025-01-16T07:23:34Z
TXN-GEN-000000312,ACCT-00040,-1,70,VC,BWP,CP-902,BR-004,-1,3286.97,2025-01-21T18:09:41Z
TXN-GEN-000000313,ACCT-00040,ACCT-00154,60,VN,AED,CP-990,BR-081,-1,13475.21,2025-01-21T12:05:52Z
TXN-GEN-000000314,ACCT-00040,-1,110,KG,BZD,CP-889,BR-022,-1,7548.36,2025-01-27T10:37:58Z
TXN-GEN-000000315,ACCT-00040,-1,80,SL,NZD,CP-902,BR-074,-1,4953.74,2025-01-16T22:42:21Z
TXN-GEN-000000316,ACCT-00040,-1,140,CM,OMR,CP-902,BR-089,-1,4713.86,2025-01-23T05:00:49Z
TXN-GEN-000000317,ACCT-00040,ACCT-00008,60,CM,SGD,CP-990,BR-019,-1,19660.44,2025-01-03T20:47:01Z
TXN-GEN-000000318,ACCT-00041,ACCT-00083,60,FJ,TMT,CP-902,BR-064,-1,18360.22,2025-01-06T16:10:27Z
TXN-GEN-000000319,ACCT-00041,-1,130,TJ,MXN,CP-902,BR-011,-1,9444.67,2025-01-26T19:08:56Z
TXN-GEN-000000320,ACCT-00041,-1,120,GP,BZD,CP-902,BR-084,-1,13364.63,2025-01-14T14:20:50Z
TXN-GEN-000000321,ACCT-00041,-1,120,CA,NPR,CP-902,BR-071,-1,2957.25,2025-01-20T19:22:35Z
TXN-GEN-000000322,ACCT-00041,-1,110,TM,XTS,CP-902,BR-085,-1,9749.73,2025-01-03T14:57:32Z
TXN-GEN-000000323,ACCT-00041,-1,90,CM,GNF,CP-902,BR-078,-1,2347.31,2025-01-22T09:22:17Z
TXN-GEN-000000324,ACCT-00042,-1,70,TF,GMD,CP-889,BR-073,-1,2270.78,2025-01-06T01:19:39Z
TXN-GEN-000000325,ACCT-00043,-1,80,HM,INR,CP-889,BR-001,-1,3601.65,2025-01-23T01:59:06Z
TXN-GEN-000000326,ACCT-00045,ACCT-00036,60,NZ,LKR,CP-990,BR-027,-1,8559.82,2025-01-30T22:25:47Z
TXN-GEN-000000327,ACCT-00045,ACCT-00012,60,IN,CAD,CP-990,BR-067,-1,2152.01,2025-01-18T15:08:03Z
TXN-GEN-000000328,ACCT-00046,-1,140,QA,XAF,CP-889,BR-007,-1,847.41,2025-01-05T06:25:58Z
TXN-GEN-000000329,ACCT-00047,-1,110,ML,MZN,CP-889,BR-064,-1,11970.41,2025-01-07T15:22:10Z
TXN-GEN-000000330,ACCT-00047,-1,110,LK,LRD,CP-990,BR-081,-1,14473.33,2025-01-10T15:34:10Z
TXN-GEN-000000331,ACCT-00047,-1,70,AU,AFN,CP-889,BR-071,-1,946.94,2025-01-25T11:57:46Z
TXN-GEN-000000332,ACCT-00047,-1,70,MZ,PAB,CP-990,BR-058,-1,1530.21,2025-01-10T17:31:38Z
TXN-GEN-000000333,ACCT-00047,-1,120,SD,XSU,CP-902,BR-035,-1,2850.31,2025-01-05T18:30:08Z
TXN-GEN-000000334,ACCT-00047,-1,70,BS,DKK,CP-990,BR-054,-1,1267.77,2025-01-15T04:30:32Z
TXN-GEN-000000335,ACCT-00047,ACCT-00021,60,SO,FJD,CP-902,BR-006,-1,16641.82,2025-01-09T16:06:23Z
TXN-GEN-000000336,ACCT-00047,ACCT-00173,50,LC,TRY,CP-902,BR-073,-1,16221.62,2025-01-15T22:03:02Z
TXN-GEN-000000337,ACCT-00047,-1,110,NP,BND,CP-902,BR-044,-1,11387.53,2025-01-03T20:18:27Z
TXN-GEN-000000338,ACCT-00047,-1,110,AZ,VND,CP-990,BR-002,-1,3557.54,2025-01-29T01:03:13Z
TXN-GEN-000000339,ACCT-00047,-1,120,ML,XAD,CP-889,BR-033,-1,3604.75,2025-01-30T06:09:49Z
TXN-GEN-000000340,ACCT-00047,ACCT-00173,60,CR,IDR,CP-889,BR-068,-1,15875.46,2025-01-10T04:29:35Z
TXN-GEN-000000341,ACCT-00047,ACCT-00158,50,MA,NIO,CP-902,BR-080,-1,747.63,2025-01-18T03:13:16Z
TXN-GEN-000000342,ACCT-00047,-1,140,BQ,PGK,CP-889,BR-002,-1,11631.74,2025-01-01T12:10:17Z
TXN-GEN-000000343,ACCT-00047,ACCT-00164,50,SB,KES,CP-990,BR-051,-1,18909.85,2025-01-27T01:54:45Z
TXN-GEN-000000344,ACCT-00049,-1,90,CU,XXX,CP-990,BR-023,-1,2955.83,2025-01-02T12:37:53Z
TXN-GEN-000000345,ACCT-00049,ACCT-00182,60,DZ,COP,CP-990,BR-070,-1,8403.67,2025-01-18T00:55:30Z
TXN-GEN-000000346,ACCT-00049,ACCT-00019,60,GI,STN,CP-889,BR-073,-1,12661.16,2025-01-29T18:25:57Z
TXN-GEN-000000347,ACCT-00049,-1,70,BY,MGA,CP-889,BR-013,-1,3045.03,2025-01-09T06:21:03Z
TXN-GEN-000000348,ACCT-00049,-1,120,MH,ERN,CP-889,BR-037,-1,9068.49,2025-01-19T23:50:49Z
TXN-GEN-000000349,ACCT-00049,ACCT-00006,50,RS,UGX,CP-990,BR-023,-1,15385.14,2025-01-16T14:23:07Z
TXN-GEN-000000350,ACCT-00049,-1,140,SO,CHW,CP-902,BR-060,-1,7042.51,2025-01-20T20:40:28Z
TXN-GEN-000000351,ACCT-00049,-1,110,ZM,SOS,CP-889,BR-064,-1,13837.91,2025-01-16T16:58:59Z
TXN-GEN-000000352,ACCT-00049,-1,130,AR,XPT,CP-889,BR-056,-1,10046.98,2025-01-14T04:23:49Z
TXN-GEN-000000353,ACCT-00049,-1,70,TL,CAD,CP-902,BR-029,-1,585.19,2025-01-03T11:35:57Z
TXN-GEN-000000354,ACCT-00049,-1,90,BW,BYN,CP-889,BR-030,-1,1066.44,2025-01-13T12:39:46Z
TXN-GEN-000000355,ACCT-00049,ACCT-00123,50,ML,SVC,CP-990,BR-017,-1,8883.00,2025-01-07T02:47:06Z
TXN-GEN-000000356,ACCT-00049,-1,80,KZ,HKD,CP-889,BR-075,-1,4359.20,2025-01-13T08:31:36Z
TXN-GEN-000000357,ACCT-00049,-1,100,PF,GYD,CP-902,BR-090,-1,195.99,2025-01-23T22:53:59Z
TXN-GEN-000000358,ACCT-00049,-1,90,FJ,TJS,CP-902,BR-084,-1,2526.86,2025-01-06T02:27:42Z
TXN-GEN-000000359,ACCT-00049,-1,110,TV,VES,CP-990,BR-025,-1,2710.04,2025-01-11T21:53:52Z
TXN-GEN-000000360,ACCT-00049,-1,80,IQ,XOF,CP-902,BR-057,-1,2404.57,2025-01-22T20:55:24Z
TXN-GEN-000000361,ACCT-00049,-1,80,PT,XXX,CP-889,BR-038,-1,4983.12,2025-01-06T14:27:03Z
TXN-GEN-000000362,ACCT-00050,-1,130,GM,JPY,CP-902,BR-049,-1,10703.42,2025-01-11T08:34:51Z
TXN-GEN-000000363,ACCT-00050,ACCT-00027,60,MN,KZT,CP-990,BR-009,-1,16354.59,2025-01-12T21:09:08Z
TXN-GEN-000000364,ACCT-00050,-1,130,BG,AWG,CP-889,BR-020,-1,11996.48,2025-01-03T03:09:30Z
TXN-GEN-000000365,ACCT-00050,-1,120,GE,EGP,CP-902,BR-051,-1,10604.41,2025-01-11T13:18:42Z
TXN-GEN-000000366,ACCT-00050,-1,70,SC,SOS,CP-902,BR-056,-1,4927.73,2025-01-03T18:41:40Z
TXN-GEN-000000367,ACCT-00050,-1,140,SC,LRD,CP-990,BR-015,-1,3089.50,2025-01-18T12:26:19Z
TXN-GEN-000000368,ACCT-00050,-1,130,SO,SGD,CP-902,BR-069,-1,3116.87,2025-01-15T17:34:10Z
TXN-GEN-000000369,ACCT-00050,ACCT-00055,60,KZ,TJS,CP-990,BR-061,-1,9045.95,2025-01-11T06:07:18Z
TXN-GEN-000000370,ACCT-00050,-1,110,TK,XOF,CP-902,BR-045,-1,4926.09,2025-01-19T07:03:16Z
TXN-GEN-000000371,ACCT-00050,-1,70,SC,AWG,CP-902,BR-059,-1,2292.47,2025-01-08T02:03:04Z
TXN-GEN-000000372,ACCT-00050,-1,130,TF,MOP,CP-889,BR-029,-1,9895.89,2025-01-28T16:43:22Z
TXN-GEN-000000373,ACCT-00050,-1,130,TT,VND,CP-902,BR-033,-1,13567.46,2025-01-05T17:10:05Z
TXN-GEN-000000374,ACCT-00050,-1,90,MZ,GMD,CP-889,BR-027,-1,3748.56,2025-01-15T04:45:24Z
TXN-GEN-000000375,ACCT-00050,-1,140,TV,HTG,CP-990,BR-026,-1,14244.66,2025-01-16T09:55:09Z
TXN-GEN-000000376,ACCT-00050,-1,100,CY,XOF,CP-990,BR-081,-1,2332.24,2025-01-23T11:42:57Z
TXN-GEN-000000377,ACCT-00050,-1,120,RS,IRR,CP-902,BR-073,-1,12313.77,2025-01-29T09:30:36Z
TXN-GEN-000000378,ACCT-00050,ACCT-00039,60,ZA,STN,CP-889,BR-070,-1,3150.11,2025-01-09T18:22:51Z
TXN-GEN-000000379,ACCT-00050,ACCT-00056,50,ET,MWK,CP-902,BR-040,-1,2233.12,2025-01-15T01:27:39Z
TXN-GEN-000000380,ACCT-00050,-1,80,UY,XPF,CP-902,BR-056,-1,1491.25,2025-01-16T06:09:14Z
TXN-GEN-000000381,ACCT-00050,-1,120,CC,UZS,CP-889,BR-061,-1,325.78,2025-01-10T13:49:40Z
TXN-GEN-000000382,ACCT-00050,-1,70,LK,SLE,CP-889,BR-086,-1,4558.82,2025-01-03T12:54:44Z
TXN-GEN-000000383,ACCT-00051,-1,130,UG,TOP,CP-990,BR-078,-1,7248.32,2025-01-01T15:25:57Z
TXN-GEN-000000384,ACCT-00051,-1,90,MM,SVC,CP-902,BR-067,-1,775.83,2025-01-19T12:29:28Z
TXN-GEN-000000385,ACCT-00051,-1,110,CL,MXN,CP-902,BR-049,-1,13429.31,2025-01-05T02:48:01Z
TXN-GEN-000000386,ACCT-00051,-1,60,TV,KWD,CP-902,BR-023,-1,18188.35,2025-01-24T07:26:02Z
TXN-GEN-000000387,ACCT-00051,-1,110,PL,SLE,CP-990,BR-085,-1,14798.67,2025-01-02T08:11:34Z
TXN-GEN-000000388,ACCT-00052,ACCT-00105,50,SH,CHW,CP-990,BR-003,-1,5760.32,2025-01-15T11:14:48Z
TXN-GEN-000000389,ACCT-00052,ACCT-00189,60,GD,XPT,CP-990,BR-079,-1,9617.25,2025-01-21T01:12:34Z
TXN-GEN-000000390,ACCT-00052,-1,70,MQ,LKR,CP-889,BR-079,-1,4192.98,2025-01-19T03:44:35Z
TXN-GEN-000000391,ACCT-00053,-1,120,BA,SRD,CP-902,BR-090,-1,1167.84,2025-01-15T10:03:57Z
TXN-GEN-000000392,ACCT-00054,ACCT-00131,50,BN,COU,CP-902,BR-018,-1,4033.88,2025-01-23T00:30:44Z
TXN-GEN-000000393,ACCT-00054,ACCT-00027,60,SS,HNL,CP-889,BR-008,-1,1004.03,2025-01-11T15:43:21Z
TXN-GEN-000000394,ACCT-00055,-1,110,NU,AED,CP-990,BR-017,-1,9497.60,2025-01-08T18:44:27Z
TXN-GEN-000000395,ACCT-00055,-1,90,WS,RUB,CP-889,BR-059,-1,1936.47,2025-01-15T12:05:30Z
TXN-GEN-000000396,ACCT-00055,-1,120,UA,GHS,CP-902,BR-010,-1,7130.43,2025-01-02T13:58:25Z
TXN-GEN-000000397,ACCT-00055,-1,120,DO,GEL,CP-990,BR-003,-1,6228.11,2025-01-06T11:46:57Z
TXN-GEN-000000398,ACCT-00055,ACCT-00062,60,RU,UGX,CP-902,BR-079,-1,4186.14,2025-01-11T05:01:04Z
TXN-GEN-000000399,ACCT-00055,-1,90,CO,BYN,CP-990,BR-065,-1,4030.11,2025-01-26T01:22:11Z
TXN-GEN-000000400,ACCT-00055,-1,120,BY,MYR,CP-990,BR-026,-1,12979.38,2025-01-08T21:36:12Z
TXN-GEN-000000401,ACCT-00055,-1,100,NL,SOS,CP-889,BR-011,-1,4743.29,2025-01-29T17:43:06Z
TXN-GEN-000000402,ACCT-00055,-1,120,AI,OMR,CP-889,BR-038,-1,8032.87,2025-01-28T23:51:47Z
TXN-GEN-000000403,ACCT-00057,-1,120,FI,LRD,CP-889,BR-085,-1,13973.05,2025-01-04T11:07:06Z
TXN-GEN-000000404,ACCT-00057,-1,140,SK,BOV,CP-990,BR-046,-1,11283.29,2025-01-25T23:51:50Z
TXN-GEN-000000405,ACCT-00057,-1,80,IR,COP,CP-990,BR-057,-1,2276.13,2025-01-26T00:05:50Z
TXN-GEN-000000406,ACCT-00057,-1,80,GR,XUA,CP-902,BR-009,-1,853.39,2025-01-14T05:39:01Z
TXN-GEN-000000407,ACCT-00057,-1,110,TT,TOP,CP-902,BR-066,-1,7231.99,2025-01-11T01:49:26Z
TXN-GEN-000000408,ACCT-00057,-1,140,LR,TOP,CP-889,BR-081,-1,13437.79,2025-01-11T17:54:19Z
TXN-GEN-000000409,ACCT-00057,-1,100,MY,XBD,CP-902,BR-020,-1,3380.49,2025-01-25T13:02:19Z
TXN-GEN-000000410,ACCT-00058,-1,90,PY,KYD,CP-902,BR-043,-1,3372.82,2025-01-30T18:57:39Z
TXN-GEN-000000411,ACCT-00059,ACCT-00055,50,MQ,DKK,CP-990,BR-086,-1,14714.72,2025-01-12T18:40:14Z
TXN-GEN-000000412,ACCT-00059,-1,70,FM,STN,CP-889,BR-075,-1,2903.17,2025-01-02T20:53:23Z
TXN-GEN-000000413,ACCT-00059,-1,120,AD,MGA,CP-990,BR-011,-1,12218.70,2025-01-29T05:33:36Z
TXN-GEN-000000414,ACCT-00059,-1,130,GA,EUR,CP-902,BR-021,-1,10840.03,2025-01-31T14:34:42Z
TXN-GEN-000000415,ACCT-00059,ACCT-00056,60,YT,TZS,CP-990,BR-031,-1,8132.38,2025-01-25T18:16:07Z
TXN-GEN-000000416,ACCT-00059,-1,100,CH,LKR,CP-990,BR-038,-1,797.86,2025-01-01T02:32:51Z
TXN-GEN-000000417,ACCT-00060,-1,110,TZ,MRU,CP-889,BR-016,-1,13909.31,2025-01-30T17:16:57Z
TXN-GEN-000000418,ACCT-00060,-1,80,MX,GNF,CP-889,BR-075,-1,3943.52,2025-01-25T03:21:07Z
TXN-GEN-000000419,ACCT-00060,-1,100,NI,BYN,CP-990,BR-077,-1,3092.03,2025-01-20T02:26:28Z
TXN-GEN-000000420,ACCT-00060,-1,120,CC,XOF,CP-990,BR-001,-1,1761.91,2025-01-15T12:56:40Z
TXN-GEN-000000421,ACCT-00060,-1,80,TO,UGX,CP-889,BR-073,-1,1824.17,2025-01-22T07:01:48Z
